Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2464","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3385","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2752","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3156","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2931","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2144","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3022","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2326","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2839","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2740","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3249","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2769","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2674","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3525","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2924","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3492","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","1758","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3369","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2395","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3047","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2864","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2032","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2396","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3525","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3428","Fc","Donnée calculée",""
